Id,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,query_created_at,Label
834107231113211904,Kermorgant,kermorgant99,"Finistère , Var, ",,,{'description': {'urls': []}},False,185,525,2,Tue Feb 21 18:27:15 +0000 2017,20872,,,False,False,30675,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1315585948831363073/3S-PtXXO_normal.jpg,https://pbs.twimg.com/profile_images/1315585948831363073/3S-PtXXO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:26:57 +0000 2022,Kermorgant
828286495266107392,Danny Monty,Angry_Mephiston,"Pretoria, South Africa","He/Him | 26 | Hobby crazed madman with a penchant for anime, 30k, 40k, military history, IR and DnD. Bachelor of Arts in Politics and History. 🏳️‍🌈🇮🇹🇿🇦",,{'description': {'urls': []}},False,468,1016,0,Sun Feb 05 16:57:44 +0000 2017,21709,,,False,False,8145,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1245516197048791047/KPoRqvok_normal.jpg,https://pbs.twimg.com/profile_images/1245516197048791047/KPoRqvok_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:26:57 +0000 2022,Danny Monty
1448264081039937536,Yusuf Çelikten,venussiegt,,"Ekşi elma sever, çünkü „Wenn die DDR ein saurer Apfel ist, so ist die BRD ein fauler.“ (Peter Hacks)…",,{'description': {'urls': []}},False,37,104,0,Wed Oct 13 12:27:36 +0000 2021,1294,,,False,False,1276,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1515779819308523521/78YA1w0M_normal.jpg,https://pbs.twimg.com/profile_images/1515779819308523521/78YA1w0M_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:26:49 +0000 2022,Yusuf Çelikten
1638615144,Radio-Az,Edward_Sn0wden,,@az1ok,https://t.co/qMG5pwUDcu,"{'url': {'urls': [{'url': 'https://t.co/qMG5pwUDcu', 'expanded_url': 'https://t.me/+X-3syopZjmYzNjY6', 'display_url': 't.me/+X-3syopZjmYzN…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,664,143,12,Thu Aug 01 19:09:11 +0000 2013,552,,,False,False,22878,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1212493001114578945/9XeWwDzi_normal.jpg,https://pbs.twimg.com/profile_images/1212493001114578945/9XeWwDzi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:26:35 +0000 2022,Radio-Az
3434577971,Roberta,roby8993,,,,{'description': {'urls': []}},False,343,551,3,Fri Aug 21 19:29:17 +0000 2015,49538,,,False,False,10461,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/816634644561068033/yhCAvVP4_normal.jpg,https://pbs.twimg.com/profile_images/816634644561068033/yhCAvVP4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:26:34 +0000 2022,Roberta
32851301,Miyaki Lee,miyakilee,,🎍🌟💎Kindness is inexpensive.💎🌟🎍 〰 مياكي لي 〰 ሚያኪ ሊ〰 Μιγιάκι λι 〰ミヤキ•リー 🧧🎍🕊🐠💎March11th,,{'description': {'urls': []}},False,611,662,6,Sat Apr 18 10:46:38 +0000 2009,294808,,,True,False,290365,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1527469637109170176/wOBxoU2e_normal.jpg,https://pbs.twimg.com/profile_images/1527469637109170176/wOBxoU2e_normal.jpg,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,[],Sun May 22 12:24:50 +0000 2022,Miyaki Lee
1238946657900933120,Coco,coralykl,"Annemasse, France",,,{'description': {'urls': []}},False,26,58,0,Sat Mar 14 21:54:45 +0000 2020,2873,,,False,False,1684,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1320856762698911748/VCsoRaLE_normal.jpg,https://pbs.twimg.com/profile_images/1320856762698911748/VCsoRaLE_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:26:12 +0000 2022,Coco
1112768471459397632,Institute Certified Financial Managers UK Ukraine,of_certified,"Ukraine, Kyiv",ICB & ICFM UK Institute is a professional International Education.Representatives in 141 countries.5200 Exam centers.265 000 students &members in the world 🇬🇧,https://t.co/BweqXx15NK,"{'url': {'urls': [{'url': 'https://t.co/BweqXx15NK', 'expanded_url': 'http://icfm.org.ua', 'display_url': 'icfm.org.ua', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,960,844,5,Mon Apr 01 17:27:32 +0000 2019,87690,,,False,False,15367,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1112769420626219008/Dc0ES7kI_normal.jpg,https://pbs.twimg.com/profile_images/1112769420626219008/Dc0ES7kI_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 11:57:17 +0000 2022,Institute Certified Financial Managers UK Ukraine
1172530405,Foreverfree MARIA 2022 anno della resistenza,FloMonf, ( Monferrato) ,"Freedom and peace. Controllate il green pass, PER GLI ALTRI REATI PAZIENZA",,{'description': {'urls': []}},False,832,639,0,Tue Feb 12 16:55:31 +0000 2013,3401,,,False,False,12030,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1462434858270134278/p7p2PcUI_normal.jpg,https://pbs.twimg.com/profile_images/1462434858270134278/p7p2PcUI_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:26:06 +0000 2022,Foreverfree MARIA 2022 anno della resistenza
703344788,Ciudadano ejemplar,GogRadek,,"Azote de desaprensivos, desahogados incivicos e indeseables de toda laya. ¡Vive la France! Sin Hollande y Valls. Of course! A las 24 horas cierro el chiringo.",,{'description': {'urls': []}},False,177,950,1,Wed Jul 18 16:14:19 +0000 2012,8745,,,False,False,7293,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/726153502112780290/DsUhnPxH_normal.jpg,https://pbs.twimg.com/profile_images/726153502112780290/DsUhnPxH_normal.jpg,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],Sun May 22 12:26:05 +0000 2022,Ciudadano ejemplar
1427686715964248069,Paul Weston,PWestoff,,,,{'description': {'urls': []}},False,46,197,1,Tue Aug 17 17:40:40 +0000 2021,1178,,,False,False,5877,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1518883942627164161/nt3m0wbe_normal.jpg,https://pbs.twimg.com/profile_images/1518883942627164161/nt3m0wbe_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:25:57 +0000 2022,Paul Weston
1507895623751991298,Jacque Line,JacqueL06053825,,"if you don't know the whole story shut up!

❤",,{'description': {'urls': []}},False,87,106,2,Sun Mar 27 01:42:03 +0000 2022,5236,,,False,False,3447,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1524862702908084224/rrsHKPvT_normal.jpg,https://pbs.twimg.com/profile_images/1524862702908084224/rrsHKPvT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:25:53 +0000 2022,Jacque Line
1430794202,HAVET EMMANUEL,ehavet,,,,{'description': {'urls': []}},False,780,127,124,Wed May 15 15:36:10 +0000 2013,103551,,,True,False,227423,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],Sun May 22 12:25:31 +0000 2022,HAVET EMMANUEL
1213934633584185344,Kyösti,Kysti74963278,,"Värnar om att ge alla människor och djur en röst…
Är en sportintresserad och inbiten bajare 🏆 
Orättvisor har jag inget för - de ska utrotas..",,{'description': {'urls': []}},False,135,102,2,Sun Jan 05 21:26:01 +0000 2020,836,,,False,False,2278,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1495715050333614080/USosa7mC_normal.jpg,https://pbs.twimg.com/profile_images/1495715050333614080/USosa7mC_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:25:26 +0000 2022,Kyösti
730378350645149696,AndreyAL,AndreyAL68,"Барнаул, Россия",,,{'description': {'urls': []}},False,64,109,0,Wed May 11 12:45:43 +0000 2016,13520,,,False,False,7483,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],Sun May 22 12:25:22 +0000 2022,AndreyAL
216686073,Santa Liberata!,LauraMadrigali,,THIS IS MY PRIVATE AND PERSONAL SPACE. I DON’T WANT FOLLOWERS. UNWANTED FOLLOWERS WILL BE BLOCKED. I TWEET MY OWN OPINIONS.,,{'description': {'urls': []}},False,24,108,10,Wed Nov 17 12:58:34 +0000 2010,4126,,,False,False,11914,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/805551085779898372/rZWKaDv-_normal.jpg,https://pbs.twimg.com/profile_images/805551085779898372/rZWKaDv-_normal.jpg,E81C4F,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],Sun May 22 12:10:13 +0000 2022,Santa Liberata!
623802763,John R House,JohnRHouse1,,"Be like a bee, we are many, they are few.",,{'description': {'urls': []}},False,437,566,2,Sun Jul 01 14:37:37 +0000 2012,197144,,,False,False,31319,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1292424800489676803/9NQ84F0l_normal.jpg,https://pbs.twimg.com/profile_images/1292424800489676803/9NQ84F0l_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:24:50 +0000 2022,John R House
290483042,mary lindsay,maurlind,"England, United Kingdom","mother of 4,Carer , lifelong DemocraticSocialist , tweets not endorsements.",,{'description': {'urls': []}},False,3501,3183,129,Sat Apr 30 10:37:31 +0000 2011,430931,,,True,False,376483,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/819479840827052032/yvdHrdrm_normal.jpg,https://pbs.twimg.com/profile_images/819479840827052032/yvdHrdrm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:24:43 +0000 2022,mary lindsay
1475991277137281025,MockingBird,Mocking77385044,Meyrin/ Switzerland,Time traveler stuck with you in the wrong fucking time-line. But light always overcome Darkness. 🇷🇺🇾🇪🇵🇸🇮🇳🪆🇮🇶🇱🇾🇱🇧🇸🇾#jeanmichelletrogneux2022 🍆,https://t.co/CGCUERPcPa,"{'url': {'urls': [{'url': 'https://t.co/CGCUERPcPa', 'expanded_url': 'https://youtu.be/8A0TWtzUZOQ', 'display_url': 'youtu.be/8A0TWtzUZOQ', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,122,489,6,Wed Dec 29 00:45:46 +0000 2021,10597,,,False,False,2632,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1475991630524125185/pofWBTib_normal.jpg,https://pbs.twimg.com/profile_images/1475991630524125185/pofWBTib_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:24:38 +0000 2022,MockingBird
3310200123,AрTеM,artem1990a,,,,{'description': {'urls': []}},False,115,307,3,Sat Jun 06 06:36:27 +0000 2015,101477,,,False,False,60278,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/607257058337943552/MwcIWIh1_normal.jpg,https://pbs.twimg.com/profile_images/607257058337943552/MwcIWIh1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:24:23 +0000 2022,AрTеM
1630147502,Swav Kulinski💙💛,robotoasterdev,,"One in Eight

bg autorstwa Mariusza Kozika",,{'description': {'urls': []}},False,1200,316,39,Mon Jul 29 11:25:25 +0000 2013,16133,,,True,False,15608,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1497276447710453761/xcLlKeeo_normal.jpg,https://pbs.twimg.com/profile_images/1497276447710453761/xcLlKeeo_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:24:09 +0000 2022,Swav Kulinski💙💛
1438639224127901698,Arson Cole,arson_cole,,"The author of this novel is a mystery: no one knows him or where he lives, there are no images of him and it is impossible to find information on his biography.",https://t.co/m28uAYQhiU,"{'url': {'urls': [{'url': 'https://t.co/m28uAYQhiU', 'expanded_url': 'http://ArsonCole.com', 'display_url': 'ArsonCole.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,187,1526,2,Thu Sep 16 23:01:51 +0000 2021,1021,,,False,False,20192,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1438639296534167552/fC75Lg0a_normal.png,https://pbs.twimg.com/profile_images/1438639296534167552/fC75Lg0a_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:23:55 +0000 2022,Arson Cole
1365828158730158082,Oksanna Oricia (Збігла) 🇺🇦🇨🇦,Roxanne_Oricia,"Prince Edward Island, Canada","Proud Ukrainian-Canadian & PE Islander, wife, mom to fur-kids, food-loving dietitian, nature & exercise enthusiast. Have questions - about everything.... 🤔",,{'description': {'urls': []}},False,71,296,0,Sun Feb 28 00:56:43 +0000 2021,5144,,,False,False,5167,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1527746022138576897/Y_s54pJf_normal.jpg,https://pbs.twimg.com/profile_images/1527746022138576897/Y_s54pJf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:23:41 +0000 2022,Oksanna Oricia (Збігла) 🇺🇦🇨🇦
89002274,Xavier V Combs,Xav888,"Paris, France",,,{'description': {'urls': []}},False,228,527,13,Tue Nov 10 19:32:57 +0000 2009,21546,,,False,False,18588,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1397174614409818112/dRLHuazy_normal.jpg,https://pbs.twimg.com/profile_images/1397174614409818112/dRLHuazy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:23:39 +0000 2022,Xavier V Combs
244002939,mehmet tarhan,tarhan1962,,,,{'description': {'urls': []}},False,394,1512,0,Fri Jan 28 08:34:10 +0000 2011,4287,,,True,False,5704,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/454232355549745154/PyoQUX9R_normal.jpeg,https://pbs.twimg.com/profile_images/454232355549745154/PyoQUX9R_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:23:33 +0000 2022,mehmet tarhan
381383063,Vsevolod Parfenov,nampora,,,http://t.co/FS9o2vCINY,"{'url': {'urls': [{'url': 'http://t.co/FS9o2vCINY', 'expanded_url': 'http://paralakop.ru', 'display_url': 'paralakop.ru', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,99,182,1,Wed Sep 28 07:14:10 +0000 2011,4527,,,False,False,8915,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1563679901/bottichelly_normal.jpg,https://pbs.twimg.com/profile_images/1563679901/bottichelly_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,[],Sun May 22 12:23:33 +0000 2022,Vsevolod Parfenov
2543569687,UKR Consulate NY,UKRinNewYork,"240 E 49St, New York, NY 10017",Consulate General of Ukraine in New York / Генеральне консульство України в Нью-Йорку,https://t.co/AriL8bs4rF,"{'url': {'urls': [{'url': 'https://t.co/AriL8bs4rF', 'expanded_url': 'http://ny.mfa.gov.ua', 'display_url': 'ny.mfa.gov.ua', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1649,102,60,Tue Jun 03 13:46:37 +0000 2014,1446,,,False,True,8988,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1315743005576495104/fDcAnv61_normal.jpg,https://pbs.twimg.com/profile_images/1315743005576495104/fDcAnv61_normal.jpg,0084B4,000000,000000,000000,False,False,False,False,False,False,False,none,[],Sun May 22 12:23:29 +0000 2022,UKR Consulate NY
803986960754806784,Lucy espinoza,Max201522c,Maipu ,,,{'description': {'urls': []}},False,425,65,0,Wed Nov 30 15:40:03 +0000 2016,116429,,,False,False,76154,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1516798921086930944/MuDZ3gJ2_normal.jpg,https://pbs.twimg.com/profile_images/1516798921086930944/MuDZ3gJ2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:23:28 +0000 2022,Lucy espinoza
3418020447,Raivo Truija,RavetsU,"Joensuu, Suomi",Perus ukko 🇫🇮🇪🇪,,{'description': {'urls': []}},False,50,67,0,Wed Aug 12 14:52:05 +0000 2015,1568,,,False,False,713,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1490804624265289730/stmwo9_7_normal.jpg,https://pbs.twimg.com/profile_images/1490804624265289730/stmwo9_7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:23:21 +0000 2022,Raivo Truija
133204011,Z - When will Chairman Xi hang himself?,jason78proton,"Philadelphia, PA, USA",,,{'description': {'urls': []}},False,86,156,4,Thu Apr 15 08:03:31 +0000 2010,4775,,,True,False,5313,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1286868737296138241/YbuXNo8L_normal.jpg,https://pbs.twimg.com/profile_images/1286868737296138241/YbuXNo8L_normal.jpg,FAB81E,0A0B1C,0A0B1C,3C4978,True,False,False,False,False,False,False,none,[],Sun May 22 12:23:09 +0000 2022,Z - When will Chairman Xi hang himself?
119156473,“Crypto will set us free”,Andre1788,,quis custodiet ipsos custodes?,,{'description': {'urls': []}},False,624,1019,16,Tue Mar 02 20:55:59 +0000 2010,45482,,,False,False,17012,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1501633849352077312/BAeWDi_w_normal.jpg,https://pbs.twimg.com/profile_images/1501633849352077312/BAeWDi_w_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,[],Sun May 22 12:23:08 +0000 2022,“Crypto will set us free”
48570843,💧🌱 Deep Politics,DeepPolitics,Everywhere,An online community dedicated to shining light into the shadowy reaches of historical and contemporary deep political systems.,https://t.co/vN9kvmRX8q,"{'url': {'urls': [{'url': 'https://t.co/vN9kvmRX8q', 'expanded_url': 'http://www.deeppoliticsforum.com', 'display_url': 'deeppoliticsforum.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,5907,6550,281,Fri Jun 19 01:51:29 +0000 2009,192502,,,True,False,185742,,False,False,False,F99636,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/274502784/Dr._Strangelove_normal.jpg,https://pbs.twimg.com/profile_images/274502784/Dr._Strangelove_normal.jpg,FF3B3B,7E309B,9C3981,E1224B,True,True,False,False,False,False,False,regular,[],Sun May 22 12:15:35 +0000 2022,💧🌱 Deep Politics
3021946031,LaPenséeLibre,LibreDePenserFR,,"Souverainiste/Libéral

Écologiste (@bertrandpiccard) 
Cyclisme (@mathieuvdpoel) 

Contre :
l'islamogauchiste
l'immigration clandestine
le politiquement correct",,{'description': {'urls': []}},False,1535,2231,54,Fri Feb 06 18:56:49 +0000 2015,149427,,,False,False,178369,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/699551464679583744/lvMasumI_normal.jpg,https://pbs.twimg.com/profile_images/699551464679583744/lvMasumI_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,[],Sun May 22 12:02:01 +0000 2022,LaPenséeLibre
1499739857521889284,маликс🇺🇦,onlain02,,,,{'description': {'urls': []}},False,16,170,0,Fri Mar 04 13:34:26 +0000 2022,2122,,,False,False,1354,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1501662959562547202/ntyU4dGW_normal.jpg,https://pbs.twimg.com/profile_images/1501662959562547202/ntyU4dGW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:22:48 +0000 2022,маликс🇺🇦
1039094304860450816,Schira Nathalie,NathalieSchira,"Lorraine, France","Une nation, c'est la possession en commun d'un antique cimetière et la volonté de faire valoir cet héritage indivis, M.Barrès.",,{'description': {'urls': []}},False,164,83,4,Mon Sep 10 10:12:42 +0000 2018,18386,,,False,False,39272,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1350508531586363393/ZEEErDvP_normal.jpg,https://pbs.twimg.com/profile_images/1350508531586363393/ZEEErDvP_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:22:39 +0000 2022,Schira Nathalie
930841348328116225,molly jahchan tamraz,MollyTamraz,,,,{'description': {'urls': []}},False,1689,2300,0,Wed Nov 15 16:54:06 +0000 2017,98622,,,True,False,36172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1527373725355520003/5ldkClZu_normal.jpg,https://pbs.twimg.com/profile_images/1527373725355520003/5ldkClZu_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:22:37 +0000 2022,molly jahchan tamraz
1518698977234984963,So,So44601640,,Assistante de direction 😵‍💫Mamie comblée ❤️ Gard,,{'description': {'urls': []}},False,77,285,0,Mon Apr 25 21:11:00 +0000 2022,4009,,,False,False,504,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525067754767888384/DOh-oOkH_normal.jpg,https://pbs.twimg.com/profile_images/1525067754767888384/DOh-oOkH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:22:35 +0000 2022,So
326150500,MOS #IoMiChiamoMaria #Italy4Italyfree #Exit,ombrysan,Italy,"Nothing can stop me,
I get what I want or I don't care anymore!
Italian born, Italian by bloodline, Italian not european  💚🤍❤️ leave EU!",,{'description': {'urls': []}},False,3601,2806,3,Wed Jun 29 13:17:53 +0000 2011,157654,,,True,False,152399,,False,False,False,F5EBF5,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1465207343596122114/InvI2wzj_normal.jpg,https://pbs.twimg.com/profile_images/1465207343596122114/InvI2wzj_normal.jpg,8C1ECC,FFFFFF,F0E7F0,5D12B3,True,True,False,False,False,False,False,none,[],Sun May 22 12:22:09 +0000 2022,MOS #IoMiChiamoMaria #Italy4Italyfree #Exit
844910488786030592,"Bill Crowell, JAFA",n4hpg,South Texas,,,{'description': {'urls': []}},False,2229,649,12,Thu Mar 23 13:55:33 +0000 2017,31941,,,False,False,68019,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1385595974857281538/4YHueDqr_normal.jpg,https://pbs.twimg.com/profile_images/1385595974857281538/4YHueDqr_normal.jpg,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,[],Sun May 22 12:22:03 +0000 2022,"Bill Crowell, JAFA"
766601799155449857,Voi Nemici di Roma,XMERIDIO78,"Puglia, Italia","L'invidia è una confessione d'inferiorità.
Mai sprecare il tuo tempo, con chi del tuo tempo, ne fa un passatempo.",,{'description': {'urls': []}},False,4258,1479,41,Fri Aug 19 11:44:46 +0000 2016,92750,,,True,False,97374,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1514897022054191108/wZdvNPph_normal.jpg,https://pbs.twimg.com/profile_images/1514897022054191108/wZdvNPph_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:22:01 +0000 2022,Voi Nemici di Roma
1499039297072156684,Alberto Fazolo,AlbertoFazolo,,Giornalista e scrittore. Esperto della guerra in Donbass.,,{'description': {'urls': []}},False,972,64,8,Wed Mar 02 15:10:43 +0000 2022,276,,,False,False,263,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1499043277764448264/DD6TeTcn_normal.jpg,https://pbs.twimg.com/profile_images/1499043277764448264/DD6TeTcn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:21:59 +0000 2022,Alberto Fazolo
