,url,date,content,id,username,outlinks,outlinksss,tcooutlinks,tcooutlinksss
68,https://twitter.com/Minsk_Centralny/status/1342831413985505281,2020-12-26 13:55:32+00:00,"Экс-прэм'ер Кабякоў аб пратэстах у Беларусі: Сітуацыя няпростая
https://t.co/E2xaxHiGJ8

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342831413985505281,Minsk_Centralny,['https://nn.by/?c=ar&i=265685'],https://nn.by/?c=ar&i=265685,['https://t.co/E2xaxHiGJ8'],https://t.co/E2xaxHiGJ8
69,https://twitter.com/Minsk_Centralny/status/1342830888837644289,2020-12-26 13:53:27+00:00,"В Барановичах дети ""вышли"" вместо родителей
https://t.co/N7Az04Fces

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342830888837644289,Minsk_Centralny,['https://vk.com/wall-79048917_16138'],https://vk.com/wall-79048917_16138,['https://t.co/N7Az04Fces'],https://t.co/N7Az04Fces
70,https://twitter.com/Minsk_Centralny/status/1342830829790253057,2020-12-26 13:53:13+00:00,"Першая скрыпка Вялікага тэатра замест паходу ў РУУС эмігравала з краіны
https://t.co/U8SBxW3yU6

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342830829790253057,Minsk_Centralny,['https://nn.by/?c=ar&i=265674'],https://nn.by/?c=ar&i=265674,['https://t.co/U8SBxW3yU6'],https://t.co/U8SBxW3yU6
71,https://twitter.com/Minsk_Centralny/status/1342830701004136449,2020-12-26 13:52:42+00:00,"""Мы готовы сразиться за свою свободу! А ты, готов?""
https://t.co/12SrezbJOr

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342830701004136449,Minsk_Centralny,['https://vk.com/wall-79048917_16135'],https://vk.com/wall-79048917_16135,['https://t.co/12SrezbJOr'],https://t.co/12SrezbJOr
72,https://twitter.com/Minsk_Centralny/status/1342830624336437252,2020-12-26 13:52:24+00:00,"Максим Богрецов. Мы продолжим долбить: Старые методы не остановят новых беларусов
https://t.co/CZpvV7HxLW

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342830624336437252,Minsk_Centralny,['https://vk.com/wall-79048917_16133'],https://vk.com/wall-79048917_16133,['https://t.co/CZpvV7HxLW'],https://t.co/CZpvV7HxLW
73,https://twitter.com/Minsk_Centralny/status/1342830558196461568,2020-12-26 13:52:08+00:00,"Праваабаронцы стварылі сайт, прысвечаны палітычным зняволеным.
https://t.co/6K8hFrn6Y6

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342830558196461568,Minsk_Centralny,['https://t.me/MinskCentral/1091'],https://t.me/MinskCentral/1091,['https://t.co/6K8hFrn6Y6'],https://t.co/6K8hFrn6Y6
74,https://twitter.com/Minsk_Centralny/status/1342830522922393601,2020-12-26 13:51:59+00:00,"Тяжелый год — так говорят про 2020-й. Но белорусы в этом году отметились особой солидарностью
https://t.co/0wF9A1RCMZ

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342830522922393601,Minsk_Centralny,['https://news.tut.by/society/712169.html'],https://news.tut.by/society/712169.html,['https://t.co/0wF9A1RCMZ'],https://t.co/0wF9A1RCMZ
75,https://twitter.com/KaAnNaVa/status/1342781896930058242,2020-12-26 10:38:46+00:00,Военный комиссара Гомельской области Андрей Кривоносов - #Ябатька https://t.co/NL6WL9oz5x,1342781896930058242,KaAnNaVa,[],,[],
76,https://twitter.com/Minsk_Centralny/status/1342495144004755456,2020-12-25 15:39:19+00:00,"Генпрокуратура возбудила новое уголовное дело против Координационный совета. Что известно на данный момент:
https://t.co/jSrwVXGcIY

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #belarus2020 #Belarus",1342495144004755456,Minsk_Centralny,['https://t.me/MinskCentral/1088'],https://t.me/MinskCentral/1088,['https://t.co/jSrwVXGcIY'],https://t.co/jSrwVXGcIY
77,https://twitter.com/Minsk_Centralny/status/1342495086123352064,2020-12-25 15:39:05+00:00,"«Муры» в исполнении «Вольнага хора» на концерте 12 декабря
https://t.co/UGqlwsFu1r

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342495086123352064,Minsk_Centralny,['https://vk.com/wall-79048917_16129'],https://vk.com/wall-79048917_16129,['https://t.co/UGqlwsFu1r'],https://t.co/UGqlwsFu1r
78,https://twitter.com/Minsk_Centralny/status/1342495033476448256,2020-12-25 15:38:52+00:00,"Парень узнал себя на видео, снятого во Фрунзенском #РУВД:
https://t.co/oUY80nXpAN

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/DHIj4JWCxv",1342495033476448256,Minsk_Centralny,['https://t.me/MinskCentral/1087'],https://t.me/MinskCentral/1087,['https://t.co/oUY80nXpAN'],https://t.co/oUY80nXpAN
79,https://twitter.com/Minsk_Centralny/status/1342494731184574464,2020-12-25 15:37:40+00:00,"❗Игорь Лосик объяснил причину своей голодовки и обратился к беларусам❗
https://t.co/GOn3qJ5Pot

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342494731184574464,Minsk_Centralny,['https://t.me/MinskCentral/1086'],https://t.me/MinskCentral/1086,['https://t.co/GOn3qJ5Pot'],https://t.co/GOn3qJ5Pot
80,https://twitter.com/Minsk_Centralny/status/1342494696032120832,2020-12-25 15:37:32+00:00,"Камеры в #СИЗО в #Жодино / силовики стреляют в протестующих/расстрел в Северной Корее и коронавирус
https://t.co/zFI4iS0Bip

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342494696032120832,Minsk_Centralny,['https://vk.com/wall-79048917_16126'],https://vk.com/wall-79048917_16126,['https://t.co/zFI4iS0Bip'],https://t.co/zFI4iS0Bip
81,https://twitter.com/Minsk_Centralny/status/1342494621679628289,2020-12-25 15:37:14+00:00,"Чем больше лукашисты пробуют дискредитировать беларусские символы и пропиарить свои, тем больше себе вредят:
https://t.co/69szOwpywS

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #belarus2020 #Belarus",1342494621679628289,Minsk_Centralny,['https://t.me/MinskCentral/1085'],https://t.me/MinskCentral/1085,['https://t.co/69szOwpywS'],https://t.co/69szOwpywS
82,https://twitter.com/Minsk_Centralny/status/1342494525521068033,2020-12-25 15:36:51+00:00,"Хроника протеста 20 декабря: колонны во дворах, разгоны и задержания:
https://t.co/fD5FaGoHWy

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342494525521068033,Minsk_Centralny,['https://t.me/MinskCentral/1084'],https://t.me/MinskCentral/1084,['https://t.co/fD5FaGoHWy'],https://t.co/fD5FaGoHWy
83,https://twitter.com/Minsk_Centralny/status/1342494489982722049,2020-12-25 15:36:43+00:00,"Десятки жителей Первомайского и Партизанского районов вышли на марш
https://t.co/qUDGsmcHJO

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342494489982722049,Minsk_Centralny,['https://vk.com/wall-79048917_16123'],https://vk.com/wall-79048917_16123,['https://t.co/qUDGsmcHJO'],https://t.co/qUDGsmcHJO
84,https://twitter.com/Minsk_Centralny/status/1342494418595672064,2020-12-25 15:36:26+00:00,"Новость про арест партии сигарет прекрасна вот чем:
https://t.co/5BUvty236L

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/5NVxsqOcbs",1342494418595672064,Minsk_Centralny,['https://t.me/MinskCentral/1083'],https://t.me/MinskCentral/1083,['https://t.co/5BUvty236L'],https://t.co/5BUvty236L
85,https://twitter.com/Minsk_Centralny/status/1342494297103413248,2020-12-25 15:35:57+00:00,"Сегодня диаспора Гамбурга открывает серию пикетов против корпорации Körber AG ❗
https://t.co/V2qCAGMomm

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/O19Xm5O2kN",1342494297103413248,Minsk_Centralny,['https://t.me/MinskCentral/1082'],https://t.me/MinskCentral/1082,['https://t.co/V2qCAGMomm'],https://t.co/V2qCAGMomm
86,https://twitter.com/Minsk_Centralny/status/1342493485006540800,2020-12-25 15:32:43+00:00,"Чаму беларусаў б'юць свае? | Почему беларусов бьют свои?
https://t.co/lIt0sbQO9j

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342493485006540800,Minsk_Centralny,['https://vk.com/wall-79048917_16120'],https://vk.com/wall-79048917_16120,['https://t.co/lIt0sbQO9j'],https://t.co/lIt0sbQO9j
87,https://twitter.com/Minsk_Centralny/status/1342493021733052419,2020-12-25 15:30:53+00:00,"Инстаграм удалил аккаунт пропагандистов из #ОНТ? Яка сумна навина!
https://t.co/xWRnBNnkyu

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342493021733052419,Minsk_Centralny,['https://t.me/MinskCentral/1080'],https://t.me/MinskCentral/1080,['https://t.co/xWRnBNnkyu'],https://t.co/xWRnBNnkyu
88,https://twitter.com/Minsk_Centralny/status/1342492432588566531,2020-12-25 15:28:32+00:00,"Лидер популярной белорусской рок-группы #Jморс Владимир #Пугач вызван на допрос в #СК
https://t.co/rlZAJGcRe2

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/r8uFVtlfzT",1342492432588566531,Minsk_Centralny,['https://t.me/MinskCentral/1078'],https://t.me/MinskCentral/1078,['https://t.co/rlZAJGcRe2'],https://t.co/rlZAJGcRe2
89,https://twitter.com/Minsk_Centralny/status/1342492259896479744,2020-12-25 15:27:51+00:00,"""Разумееш, што сёння ты можаш знікнуць?"" | ""Понимаешь, что сегодня ты можешь пропасть?""
https://t.co/cYTuuRXJiv

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342492259896479744,Minsk_Centralny,['https://vk.com/wall-79048917_16114'],https://vk.com/wall-79048917_16114,['https://t.co/cYTuuRXJiv'],https://t.co/cYTuuRXJiv
90,https://twitter.com/Minsk_Centralny/status/1342491982371938308,2020-12-25 15:26:45+00:00,"«В этом году мы научились отстаивать свои права и гордиться, что мы – беларусы.»
https://t.co/mf7kUQAiRV

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/PqAXXBsfG6",1342491982371938308,Minsk_Centralny,['https://t.me/MinskCentral/1074'],https://t.me/MinskCentral/1074,['https://t.co/mf7kUQAiRV'],https://t.co/mf7kUQAiRV
91,https://twitter.com/Minsk_Centralny/status/1342491834078158848,2020-12-25 15:26:10+00:00,"Синие трусы Навального и беларусские реалии | Новые уголовные дела
https://t.co/3UVDIgi4zb

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342491834078158848,Minsk_Centralny,['https://vk.com/wall-79048917_16111'],https://vk.com/wall-79048917_16111,['https://t.co/3UVDIgi4zb'],https://t.co/3UVDIgi4zb
92,https://twitter.com/Minsk_Centralny/status/1342491579706171392,2020-12-25 15:25:09+00:00,"Крымінальныя справы супраць дэмакратычных сілаў Беларусі – спроба запалохаць грамадства, лічаць апазіцыйныя палітыкі.
https://t.co/MjxL2EC2kP

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #фашизм #belarus2020 #Belarus",1342491579706171392,Minsk_Centralny,['https://t.me/MinskCentral/1073'],https://t.me/MinskCentral/1073,['https://t.co/MjxL2EC2kP'],https://t.co/MjxL2EC2kP
93,https://twitter.com/Minsk_Centralny/status/1342491444481818630,2020-12-25 15:24:37+00:00,"Светлана Тихановская – почему весь мир поддерживает беларусов
https://t.co/l5ynjArtu1

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342491444481818630,Minsk_Centralny,['https://vk.com/wall-79048917_16107'],https://vk.com/wall-79048917_16107,['https://t.co/l5ynjArtu1'],https://t.co/l5ynjArtu1
94,https://twitter.com/MLarchanka/status/1342480409402212353,2020-12-25 14:40:46+00:00,"Тут новый мем подъехал, неожиданно. Про #Ябатька https://t.co/XYYS8nDszS",1342480409402212353,MLarchanka,[],,[],
95,https://twitter.com/Minsk_Centralny/status/1342427370670665729,2020-12-25 11:10:00+00:00,"О первых результатах #ЕКРП в эфире #Белсат
https://t.co/BmxHW4TtX8

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342427370670665729,Minsk_Centralny,['https://vk.com/wall-79048917_16105'],https://vk.com/wall-79048917_16105,['https://t.co/BmxHW4TtX8'],https://t.co/BmxHW4TtX8
96,https://twitter.com/Minsk_Centralny/status/1342427320464920576,2020-12-25 11:09:48+00:00,"Друзья Лукашенко в Европе / Санкции против заводов
https://t.co/HYEYW10vc8

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342427320464920576,Minsk_Centralny,['https://vk.com/wall-79048917_16104'],https://vk.com/wall-79048917_16104,['https://t.co/HYEYW10vc8'],https://t.co/HYEYW10vc8
97,https://twitter.com/Minsk_Centralny/status/1342427267272732674,2020-12-25 11:09:36+00:00,"Каратели пытаются выломать двери в квартиру Аллы Шарко, директора Press Club Belarus
https://t.co/pdwehl0l9d

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/qbcifNhpJ8",1342427267272732674,Minsk_Centralny,['https://t.me/MinskCentral/1071'],https://t.me/MinskCentral/1071,['https://t.co/pdwehl0l9d'],https://t.co/pdwehl0l9d
98,https://twitter.com/Minsk_Centralny/status/1342427148620070914,2020-12-25 11:09:07+00:00,"Марафон калядных паштовак: поддержим политзаключённых вместе с Белорусским Домом в Варшаве.
https://t.co/mOznA6RDZS

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342427148620070914,Minsk_Centralny,['https://t.me/MinskCentral/1070'],https://t.me/MinskCentral/1070,['https://t.co/mOznA6RDZS'],https://t.co/mOznA6RDZS
99,https://twitter.com/Minsk_Centralny/status/1342427123177369600,2020-12-25 11:09:01+00:00,"Павел Латушко о новом уголовном деле в эфире Эхо Москвы
https://t.co/GcYOcROIRo

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342427123177369600,Minsk_Centralny,['https://vk.com/wall-79048917_16101'],https://vk.com/wall-79048917_16101,['https://t.co/GcYOcROIRo'],https://t.co/GcYOcROIRo
100,https://twitter.com/Minsk_Centralny/status/1342427076352225283,2020-12-25 11:08:50+00:00,"Кошт пераходу на бок народу | Цена перехода на сторону народа
https://t.co/CkJVYlQ3mk

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342427076352225283,Minsk_Centralny,['https://vk.com/wall-79048917_16100'],https://vk.com/wall-79048917_16100,['https://t.co/CkJVYlQ3mk'],https://t.co/CkJVYlQ3mk
101,https://twitter.com/Minsk_Centralny/status/1342427028629413889,2020-12-25 11:08:39+00:00,"Лукашенко закрывает двери. ЯБАТЬКИНЫ НОВОСТИ 45
https://t.co/jJI03lSMSE

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342427028629413889,Minsk_Centralny,['https://vk.com/wall-79048917_16099'],https://vk.com/wall-79048917_16099,['https://t.co/jJI03lSMSE'],https://t.co/jJI03lSMSE
102,https://twitter.com/Minsk_Centralny/status/1342426969300987905,2020-12-25 11:08:25+00:00,"https://t.co/wd4pjPqutS

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/CC8EEfZGUe",1342426969300987905,Minsk_Centralny,['https://t.me/MinskCentral/1069'],https://t.me/MinskCentral/1069,['https://t.co/wd4pjPqutS'],https://t.co/wd4pjPqutS
103,https://twitter.com/Minsk_Centralny/status/1342426783703035905,2020-12-25 11:07:40+00:00,"https://t.co/JryFSOqwxY

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/wohtK9xLAD",1342426783703035905,Minsk_Centralny,['https://t.me/MinskCentral/1068'],https://t.me/MinskCentral/1068,['https://t.co/JryFSOqwxY'],https://t.co/JryFSOqwxY
104,https://twitter.com/Minsk_Centralny/status/1342426626718642176,2020-12-25 11:07:03+00:00,"МУС стварыў базу пратэстоўцаў. Навіны 21 снежня | #МВД создало базу протестующих
https://t.co/vraxd1kE1n

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342426626718642176,Minsk_Centralny,['https://vk.com/wall-79048917_16096'],https://vk.com/wall-79048917_16096,['https://t.co/vraxd1kE1n'],https://t.co/vraxd1kE1n
105,https://twitter.com/Minsk_Centralny/status/1342426577871769603,2020-12-25 11:06:51+00:00,"Что такое «Акт о демократии в Беларуси»?
https://t.co/gMtbIAWWxF

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342426577871769603,Minsk_Centralny,['https://t.me/MinskCentral/1066'],https://t.me/MinskCentral/1066,['https://t.co/gMtbIAWWxF'],https://t.co/gMtbIAWWxF
106,https://twitter.com/Minsk_Centralny/status/1342426174883037185,2020-12-25 11:05:15+00:00,"Праваабаронцы стварылі сайт, прысвечаны палітычным зняволеным.
https://t.co/4ph6l8F9cK

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342426174883037185,Minsk_Centralny,['https://t.me/MinskCentral/1067'],https://t.me/MinskCentral/1067,['https://t.co/4ph6l8F9cK'],https://t.co/4ph6l8F9cK
107,https://twitter.com/Minsk_Centralny/status/1342426137952194560,2020-12-25 11:05:07+00:00,"В Беларуси возбудили новое дело против Тихановской и других членов КС.Чем ответит оппозиция?
https://t.co/f3O8JTjjYU

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342426137952194560,Minsk_Centralny,['https://vk.com/wall-79048917_16093'],https://vk.com/wall-79048917_16093,['https://t.co/f3O8JTjjYU'],https://t.co/f3O8JTjjYU
108,https://twitter.com/Minsk_Centralny/status/1342426012429258755,2020-12-25 11:04:37+00:00,"СРОЧНО!!! Новости Беларуси Сегодня! НАСТОЯЩИЕ ОФИЦЕРЫ Встают ЗА НАРОД!
https://t.co/gFKC6IxQ1B

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342426012429258755,Minsk_Centralny,['https://vk.com/wall-79048917_16092'],https://vk.com/wall-79048917_16092,['https://t.co/gFKC6IxQ1B'],https://t.co/gFKC6IxQ1B
109,https://twitter.com/Minsk_Centralny/status/1342425655363952641,2020-12-25 11:03:11+00:00,"Акция памяти Романа Бондаренко в Барановичах
https://t.co/Vleba5O3UI

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342425655363952641,Minsk_Centralny,['https://vk.com/wall-79048917_16089'],https://vk.com/wall-79048917_16089,['https://t.co/Vleba5O3UI'],https://t.co/Vleba5O3UI
110,https://twitter.com/Minsk_Centralny/status/1342425612544307204,2020-12-25 11:03:01+00:00,"«Вечерний совет» с Ольгой Ковальковой
https://t.co/y767X1lih0

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342425612544307204,Minsk_Centralny,['https://vk.com/wall-79048917_16088'],https://vk.com/wall-79048917_16088,['https://t.co/y767X1lih0'],https://t.co/y767X1lih0
111,https://twitter.com/Minsk_Centralny/status/1342425501357506562,2020-12-25 11:02:35+00:00,"Крашенинников: где спрятаны деньги Лукашенко, жизнь под санкциями, крутые мужики
https://t.co/xRAoLGXQIn

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342425501357506562,Minsk_Centralny,['https://vk.com/wall-79048917_16086'],https://vk.com/wall-79048917_16086,['https://t.co/xRAoLGXQIn'],https://t.co/xRAoLGXQIn
112,https://twitter.com/Minsk_Centralny/status/1342425445074169856,2020-12-25 11:02:21+00:00,"Переодетый #ОМОН / Налоговые манипуляции / Насилие в Суде
https://t.co/gMVamR7HXz

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342425445074169856,Minsk_Centralny,['https://vk.com/wall-79048917_16085'],https://vk.com/wall-79048917_16085,['https://t.co/gMVamR7HXz'],https://t.co/gMVamR7HXz
113,https://twitter.com/Minsk_Centralny/status/1342425369882861570,2020-12-25 11:02:03+00:00,"""Пасля падпісання пратаколаў нас павялі біць"" | ""После подписания протоколов нас повели бить""
https://t.co/yzjC3rdmBz

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342425369882861570,Minsk_Centralny,['https://vk.com/wall-79048917_16084'],https://vk.com/wall-79048917_16084,['https://t.co/yzjC3rdmBz'],https://t.co/yzjC3rdmBz
114,https://twitter.com/Minsk_Centralny/status/1342425296440582145,2020-12-25 11:01:46+00:00,"Как нас убивали:
https://t.co/cBPc42VunK

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342425296440582145,Minsk_Centralny,['https://t.me/MinskCentral/1063'],https://t.me/MinskCentral/1063,['https://t.co/cBPc42VunK'],https://t.co/cBPc42VunK
115,https://twitter.com/Minsk_Centralny/status/1342424780167913475,2020-12-25 10:59:43+00:00,"Акция памяти Романа Бондаренко в Минске
https://t.co/bajQnvHc0w

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342424780167913475,Minsk_Centralny,['https://vk.com/wall-79048917_16081'],https://vk.com/wall-79048917_16081,['https://t.co/bajQnvHc0w'],https://t.co/bajQnvHc0w
116,https://twitter.com/Minsk_Centralny/status/1342424727483199489,2020-12-25 10:59:30+00:00,"Наш час надыходзіць!

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus https://t.co/TkxwJVjQwO",1342424727483199489,Minsk_Centralny,[],,[],
117,https://twitter.com/Minsk_Centralny/status/1342424620876656640,2020-12-25 10:59:05+00:00,"Выкормил Айтишечку, и тут понеслось!...
https://t.co/ii2K62vsnF

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #ябацька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342424620876656640,Minsk_Centralny,['https://t.me/MinskCentral/1060'],https://t.me/MinskCentral/1060,['https://t.co/ii2K62vsnF'],https://t.co/ii2K62vsnF
118,https://twitter.com/Minsk_Centralny/status/1342424586198069248,2020-12-25 10:58:57+00:00,"""Я падняў рукі і адыходзіў: яны стрэлілі ў твар"" | ""Я поднял руки и пятился: они выстреляли в лицо""
https://t.co/eG2iiNAnyg

#странадляжизни #стоптаракан #тихановский #лукашенко #ябатька #Беларусь #Минск #протест #БЧБ #флаг #выборы2020 #фашизм #беларусь2020 #belarus2020 #Belarus",1342424586198069248,Minsk_Centralny,['https://vk.com/wall-79048917_16078'],https://vk.com/wall-79048917_16078,['https://t.co/eG2iiNAnyg'],https://t.co/eG2iiNAnyg
